"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","id","Day"
2008,10,9,4,1055,1100,1212,1205,"OO",2752,"N495CA",77,65,44,7,-5,"DSM","MKE",311,4,29,0,"",0,NA,NA,NA,NA,NA,123847582,"Thursday"
2008,10,9,4,1419,1420,1529,1530,"OO",2753,"N506CA",70,70,53,-1,-1,"MKE","DSM",311,6,11,0,"",0,NA,NA,NA,NA,NA,123847654,"Thursday"
2008,10,9,4,1610,1620,1720,1725,"OO",2814,"N506CA",70,65,49,-5,-10,"DSM","MKE",311,5,16,0,"",0,NA,NA,NA,NA,NA,123848057,"Thursday"
2008,10,9,4,2205,2200,2318,2310,"OO",2815,"N507CA",73,70,53,8,5,"MKE","DSM",311,5,15,0,"",0,NA,NA,NA,NA,NA,123848150,"Thursday"
2008,10,9,4,545,555,655,700,"OO",2878,"N403SW",70,65,53,-5,-10,"DSM","MKE",311,6,11,0,"",0,NA,NA,NA,NA,NA,123848640,"Thursday"
2008,10,9,4,1106,1108,1347,1340,"OO",5905,"N758SK",101,92,70,7,-2,"DEN","DSM",589,4,27,0,"",0,NA,NA,NA,NA,NA,123872034,"Thursday"
2008,10,9,4,1420,1417,1514,1506,"OO",5905,"N758SK",114,109,93,8,3,"DSM","DEN",589,7,14,0,"",0,NA,NA,NA,NA,NA,123872059,"Thursday"
2008,10,9,4,1237,1212,1356,1320,"OO",5967,"N764SK",79,68,53,36,25,"ORD","DSM",299,3,23,0,"",0,25,0,11,0,0,123873814,"Thursday"
2008,10,9,4,1432,1356,1543,1508,"OO",5988,"N764SK",71,72,49,35,36,"DSM","ORD",299,4,18,0,"",0,0,0,0,0,35,123874328,"Thursday"
2008,10,9,4,1154,1201,1239,1253,"UA",227,"N379UA",105,112,89,-14,-7,"DSM","DEN",589,8,8,0,"",0,NA,NA,NA,NA,NA,123896729,"Thursday"
2008,10,9,4,2106,2010,2335,2246,"UA",230,"N925UA",89,96,75,49,56,"DEN","DSM",589,3,11,0,"",0,0,0,0,0,49,123896791,"Thursday"
2008,10,9,4,836,838,927,930,"UA",237,"N383UA",111,112,95,-3,-2,"DSM","DEN",589,8,8,0,"",0,NA,NA,NA,NA,NA,123896964,"Thursday"
2008,10,9,4,950,957,1110,1123,"UA",249,"N379UA",80,86,55,-13,-7,"ORD","DSM",299,12,13,0,"",0,NA,NA,NA,NA,NA,123897313,"Thursday"
2008,10,9,4,857,905,1014,1021,"UA",399,"N369UA",77,76,50,-7,-8,"ORD","DSM",299,11,16,0,"",0,NA,NA,NA,NA,NA,123901875,"Thursday"
2008,10,9,4,1102,1109,1243,1223,"UA",460,"N369UA",101,74,52,20,-7,"DSM","ORD",299,23,26,0,"",0,0,0,20,0,0,123903827,"Thursday"
2008,10,9,4,601,607,710,721,"UA",494,"N936UA",69,74,44,-11,-6,"DSM","ORD",299,9,16,0,"",0,NA,NA,NA,NA,NA,123904816,"Thursday"
2008,10,9,4,1538,1545,1649,1659,"UA",514,"N347UA",71,74,55,-10,-7,"DSM","ORD",299,3,13,0,"",0,NA,NA,NA,NA,NA,123905376,"Thursday"
2008,10,9,4,1855,1857,1952,2014,"UA",519,"N558UA",57,77,45,-22,-2,"ORD","DSM",299,3,9,0,"",0,NA,NA,NA,NA,NA,123905467,"Thursday"
2008,10,9,4,652,659,740,749,"UA",809,"N528UA",108,110,88,-9,-7,"DSM","DEN",589,9,11,0,"",0,NA,NA,NA,NA,NA,123913518,"Thursday"
2008,10,9,4,1510,1516,1740,1752,"UA",814,"N374UA",90,96,75,-12,-6,"DEN","DSM",589,3,12,0,"",0,NA,NA,NA,NA,NA,123913578,"Thursday"
2008,10,9,4,1825,1832,1919,1924,"UA",815,"N374UA",114,112,94,-5,-7,"DSM","DEN",589,9,11,0,"",0,NA,NA,NA,NA,NA,123913661,"Thursday"
2008,10,9,4,1227,1231,1457,1507,"UA",1178,"N347UA",90,96,76,-10,-4,"DEN","DSM",589,3,11,0,"",0,NA,NA,NA,NA,NA,123918605,"Thursday"
2008,10,9,4,2008,2014,2127,2131,"UA",1243,"N311UA",79,77,50,-4,-6,"ORD","DSM",299,9,20,0,"",0,NA,NA,NA,NA,NA,123920264,"Thursday"
2008,10,9,4,1335,1310,1403,1357,"EV",5140,"N973EV",88,107,75,6,25,"CVG","DSM",505,3,10,0,"",0,NA,NA,NA,NA,NA,123995052,"Thursday"
2008,10,9,4,1159,1155,1510,1457,"EV",5155,"N851AS",131,122,112,13,4,"DSM","ATL",743,8,11,0,"",0,NA,NA,NA,NA,NA,123995562,"Thursday"
2008,10,9,4,1009,1010,1138,1128,"EV",5166,"N851AS",149,138,107,10,-1,"ATL","DSM",743,3,39,0,"",0,NA,NA,NA,NA,NA,123995822,"Thursday"
2008,10,9,4,1559,1605,1830,1843,"EV",5231,"N839AS",91,98,72,-13,-6,"DSM","CVG",505,5,14,0,"",0,NA,NA,NA,NA,NA,123997889,"Thursday"
2008,10,9,4,701,705,929,944,"EV",5275,"N907EV",88,99,75,-15,-4,"DSM","CVG",505,4,9,0,"",0,NA,NA,NA,NA,NA,123999050,"Thursday"
2008,10,9,4,540,545,849,859,"EV",5406,"N934EV",129,134,104,-10,-5,"DSM","ATL",743,14,11,0,"",0,NA,NA,NA,NA,NA,124002682,"Thursday"
2008,10,9,4,1428,1430,1725,1741,"EV",5416,"N973EV",117,131,98,-16,-2,"DSM","ATL",743,11,8,0,"",0,NA,NA,NA,NA,NA,124002921,"Thursday"
2008,10,9,4,1940,1943,2034,2101,"EV",5532,"N914EV",114,138,101,-27,-3,"ATL","DSM",743,3,10,0,"",0,NA,NA,NA,NA,NA,124006436,"Thursday"
2008,10,9,4,2051,2050,2128,2134,"EV",5018,"N904EV",97,104,77,-6,1,"CVG","DSM",505,4,16,0,"",0,NA,NA,NA,NA,NA,124012063,"Thursday"
2008,10,9,4,1408,1410,1505,1524,"EV",5058,"N839AS",117,134,103,-19,-2,"ATL","DSM",743,3,11,0,"",0,NA,NA,NA,NA,NA,124013474,"Thursday"
2008,10,9,4,1109,1105,1250,1250,"MQ",3611,"N639MQ",101,105,85,0,4,"DFW","DSM",624,3,13,0,"",0,NA,NA,NA,NA,NA,124057897,"Thursday"
2008,10,9,4,1316,1320,1513,1515,"MQ",3612,"N639MQ",117,115,97,-2,-4,"DSM","DFW",624,9,11,0,"",0,NA,NA,NA,NA,NA,124057924,"Thursday"
2008,10,9,4,1917,1905,2054,2045,"MQ",3673,"N511MQ",97,100,80,9,12,"DFW","DSM",624,4,13,0,"",0,NA,NA,NA,NA,NA,124059356,"Thursday"
2008,10,9,4,720,635,934,830,"MQ",3674,"N515MQ",134,115,92,64,45,"DSM","DFW",624,34,8,0,"",0,45,0,19,0,0,124059387,"Thursday"
2008,10,9,4,1345,1345,1550,1530,"MQ",3677,"N517MQ",125,105,84,20,0,"DFW","DSM",624,8,33,0,"",0,0,0,20,0,0,124059480,"Thursday"
2008,10,9,4,1600,1600,1809,1755,"MQ",3678,"N517MQ",129,115,90,14,0,"DSM","DFW",624,18,21,0,"",0,NA,NA,NA,NA,NA,124059511,"Thursday"
2008,10,9,4,1016,1005,1212,1200,"MQ",3706,"N524MQ",116,115,90,12,11,"DSM","DFW",624,15,11,0,"",0,NA,NA,NA,NA,NA,124060200,"Thursday"
2008,10,9,4,813,750,951,935,"MQ",3711,"N524MQ",98,105,82,16,23,"DFW","DSM",624,7,9,0,"",0,16,0,0,0,0,124060355,"Thursday"
2008,10,9,4,1807,1815,2005,2010,"MQ",3722,"N847MQ",118,115,91,-5,-8,"DSM","DFW",624,13,14,0,"",0,NA,NA,NA,NA,NA,124060695,"Thursday"
2008,10,9,4,1612,1555,1745,1745,"MQ",3723,"N847MQ",93,110,83,0,17,"DFW","DSM",624,2,8,0,"",0,NA,NA,NA,NA,NA,124060722,"Thursday"
2008,10,9,4,1154,1155,1341,1355,"MQ",3840,"N701MQ",107,120,93,-14,-1,"DSM","DFW",624,4,10,0,"",0,NA,NA,NA,NA,NA,124063305,"Thursday"
2008,10,9,4,935,940,1125,1130,"MQ",3841,"N701MQ",110,110,86,-5,-5,"DFW","DSM",624,3,21,0,"",0,NA,NA,NA,NA,NA,124063336,"Thursday"
2008,10,9,4,2138,2145,2251,2255,"MQ",4175,"N918MQ",73,70,52,-4,-7,"ORD","DSM",299,4,17,0,"",0,NA,NA,NA,NA,NA,124071127,"Thursday"
2008,10,9,4,938,945,1048,1055,"MQ",4199,"N696MQ",70,70,53,-7,-7,"ORD","DSM",299,10,7,0,"",0,NA,NA,NA,NA,NA,124071638,"Thursday"
2008,10,9,4,938,925,1038,1035,"MQ",4227,"N669MQ",60,70,48,3,13,"DSM","ORD",299,4,8,0,"",0,NA,NA,NA,NA,NA,124072357,"Thursday"
2008,10,9,4,1243,1245,1403,1355,"MQ",4235,"N933MQ",80,70,54,8,-2,"ORD","DSM",299,8,18,0,"",0,NA,NA,NA,NA,NA,124072594,"Thursday"
2008,10,9,4,1112,1120,1229,1235,"MQ",4243,"N696MQ",77,75,49,-6,-8,"DSM","ORD",299,6,22,0,"",0,NA,NA,NA,NA,NA,124072811,"Thursday"
2008,10,9,4,1425,1420,1537,1535,"MQ",4244,"N933MQ",72,75,50,2,5,"DSM","ORD",299,9,13,0,"",0,NA,NA,NA,NA,NA,124072842,"Thursday"
2008,10,9,4,1603,1605,1713,1715,"MQ",4331,"N522MQ",70,70,52,-2,-2,"ORD","DSM",299,2,16,0,"",0,NA,NA,NA,NA,NA,124075142,"Thursday"
2008,10,9,4,1739,1745,1847,1900,"MQ",4333,"N522MQ",68,75,47,-13,-6,"DSM","ORD",299,10,11,0,"",0,NA,NA,NA,NA,NA,124075204,"Thursday"
2008,10,9,4,648,655,750,810,"MQ",4409,"N691MQ",62,75,45,-20,-7,"DSM","ORD",299,7,10,0,"",0,NA,NA,NA,NA,NA,124077085,"Thursday"
2008,10,9,4,808,750,918,900,"MQ",4489,"N669MQ",70,70,47,18,18,"ORD","DSM",299,8,15,0,"",0,18,0,0,0,0,124078504,"Thursday"
2008,10,9,4,1730,1730,1849,1845,"MQ",4501,"N941MQ",79,75,54,4,0,"ORD","DSM",299,5,20,0,"",0,NA,NA,NA,NA,NA,124078780,"Thursday"
2008,10,9,4,1904,1910,2030,2030,"MQ",4514,"N941MQ",86,80,47,0,-6,"DSM","ORD",299,17,22,0,"",0,NA,NA,NA,NA,NA,124078985,"Thursday"
2008,10,9,4,555,600,952,940,"MQ",4821,"N709MQ",177,160,165,12,-5,"DSM","LGA",1031,4,8,0,"",0,NA,NA,NA,NA,NA,124083682,"Thursday"
2008,10,9,4,1758,1805,1947,2020,"MQ",4822,"N708MQ",169,195,151,-33,-7,"LGA","DSM",1031,3,15,0,"",0,NA,NA,NA,NA,NA,124083709,"Thursday"
2008,10,9,4,1208,1140,1409,1350,"9E",2850,"85159E",181,190,156,19,28,"LGA","DSM",1031,6,19,0,"",0,0,0,0,0,19,124112971,"Thursday"
2008,10,9,4,1555,1505,1950,1855,"9E",2851,"86239E",175,170,137,55,50,"DSM","LGA",1031,14,24,0,"",0,0,0,55,0,0,124113002,"Thursday"
2008,10,9,4,1440,1445,1544,1558,"9E",2862,"85159E",64,73,41,-14,-5,"DSM","MSP",232,10,13,0,"",0,NA,NA,NA,NA,NA,124113124,"Thursday"
2008,10,9,4,1314,1305,1422,1420,"9E",2864,"86239E",68,75,41,2,9,"MSP","DSM",232,4,23,0,"",0,NA,NA,NA,NA,NA,124113209,"Thursday"
2008,10,9,4,1600,1605,1709,1715,"9E",2892,"89219E",69,70,38,-6,-5,"DSM","MSP",232,15,16,0,"",0,NA,NA,NA,NA,NA,124113796,"Thursday"
2008,10,9,4,1200,1204,1246,1255,"9E",2966,"89139E",106,111,86,-9,-4,"DTW","DSM",534,4,16,0,"",0,NA,NA,NA,NA,NA,124115930,"Thursday"
2008,10,9,4,646,650,954,1015,"9E",2998,"86469E",128,145,108,-21,-4,"DSM","DCA",897,10,10,0,"",0,NA,NA,NA,NA,NA,124116762,"Thursday"
2008,10,9,4,1635,1640,1802,1825,"9E",2999,"86469E",147,165,132,-23,-5,"DCA","DSM",897,3,12,0,"",0,NA,NA,NA,NA,NA,124116793,"Thursday"
2008,10,9,4,1321,1325,1559,1617,"9E",3762,"89139E",98,112,72,-18,-4,"DSM","DTW",534,10,16,0,"",0,NA,NA,NA,NA,NA,124118391,"Thursday"
2008,10,9,4,1020,1005,1300,1255,"9E",3764,"89409E",100,110,74,5,15,"DSM","DTW",534,13,13,0,"",0,NA,NA,NA,NA,NA,124118421,"Thursday"
2008,10,9,4,844,845,947,935,"9E",3765,"89409E",123,110,87,12,-1,"DTW","DSM",534,10,26,0,"",0,NA,NA,NA,NA,NA,124118479,"Thursday"
2008,10,9,4,1510,1515,1620,1630,"9E",4712,"86889E",70,75,43,-10,-5,"MSP","DSM",232,6,21,0,"",0,NA,NA,NA,NA,NA,124119541,"Thursday"
2008,10,9,4,1845,1855,1952,2005,"9E",4771,"86469E",67,70,42,-13,-10,"DSM","MSP",232,13,12,0,"",0,NA,NA,NA,NA,NA,124120760,"Thursday"
2008,10,9,4,2232,2235,2337,2345,"9E",4772,"89149E",65,70,41,-8,-3,"MSP","DSM",232,3,21,0,"",0,NA,NA,NA,NA,NA,124120791,"Thursday"
2008,10,9,4,1705,1710,1847,1850,"9E",5733,"86889E",102,100,71,-3,-5,"DSM","MEM",490,14,17,0,"",0,NA,NA,NA,NA,NA,124124526,"Thursday"
2008,10,9,4,1100,1105,1248,1240,"9E",5737,"86119E",108,95,71,8,-5,"DSM","MEM",490,11,26,0,"",0,NA,NA,NA,NA,NA,124124712,"Thursday"
2008,10,9,4,845,850,1030,1030,"9E",5752,"86119E",105,100,76,0,-5,"MEM","DSM",490,14,15,0,"",0,NA,NA,NA,NA,NA,124125010,"Thursday"
2008,10,9,4,1354,1355,1525,1530,"9E",5792,"89219E",91,95,67,-5,-1,"MEM","DSM",490,4,20,0,"",0,NA,NA,NA,NA,NA,124126745,"Thursday"
2008,10,10,5,1256,1300,1502,1513,"XE",2479,"N14972",126,133,111,-11,-4,"IAH","DSM",802,3,12,0,"",0,NA,NA,NA,NA,NA,123803907,"Friday"
2008,10,10,5,1920,1915,2153,2127,"XE",2568,"N18982",153,132,113,26,5,"IAH","DSM",802,7,33,0,"",0,0,0,26,0,0,123803978,"Friday"
2008,10,10,5,644,650,911,907,"XE",2584,"N14904",147,137,127,4,-6,"DSM","IAH",802,8,12,0,"",0,NA,NA,NA,NA,NA,123803991,"Friday"
2008,10,10,5,1553,1600,1814,1820,"XE",2671,"N14972",141,140,124,-6,-7,"DSM","IAH",802,11,6,0,"",0,NA,NA,NA,NA,NA,123804067,"Friday"
2008,10,10,5,819,820,938,932,"YV",7210,"N650ML",79,72,53,6,-1,"DSM","ORD",299,8,18,0,"",0,NA,NA,NA,NA,NA,123817635,"Friday"
2008,10,10,5,1846,1644,2000,1756,"YV",7242,"N504MJ",74,72,49,124,122,"DSM","ORD",299,8,17,0,"",0,124,0,0,0,0,123817636,"Friday"
2008,10,10,5,805,812,919,921,"YV",2748,"N17231",194,189,177,-2,-7,"DSM","PHX",1149,7,10,0,"",0,NA,NA,NA,NA,NA,123817637,"Friday"
2008,10,10,5,1440,1450,1545,1550,"YV",2990,"N926LR",185,180,157,-5,-10,"DSM","PHX",1149,16,12,0,"",0,NA,NA,NA,NA,NA,123817638,"Friday"
2008,10,10,5,642,642,752,752,"YV",7210,"N650ML",70,70,49,0,0,"ORD","DSM",299,5,16,0,"",0,NA,NA,NA,NA,NA,123817921,"Friday"
2008,10,10,5,1715,1457,1815,1610,"YV",7242,"N504MJ",60,73,47,125,138,"ORD","DSM",299,4,9,0,"",0,125,0,0,0,0,123817922,"Friday"
2008,10,10,5,900,904,1350,1356,"YV",2816,"N926LR",170,172,127,-6,-4,"PHX","DSM",1149,7,36,0,"",0,NA,NA,NA,NA,NA,123817993,"Friday"
2008,10,10,5,1850,1845,2332,2336,"YV",2818,"N17275",162,171,134,-4,5,"PHX","DSM",1149,4,24,0,"",0,NA,NA,NA,NA,NA,123817994,"Friday"
2008,10,10,5,910,915,1005,1003,"OH",6583,"N597SW",115,108,83,2,-5,"CVG","DSM",505,10,22,0,"",0,NA,NA,NA,NA,NA,123836951,"Friday"
2008,10,10,5,1125,1135,1402,1413,"OH",6610,"N597SW",97,98,82,-11,-10,"DSM","CVG",505,5,10,0,"",0,NA,NA,NA,NA,NA,123836975,"Friday"
2008,10,10,5,910,915,1017,1025,"OO",2559,"N471CA",67,70,53,-8,-5,"MKE","DSM",311,5,9,0,"",0,NA,NA,NA,NA,NA,123846460,"Friday"
2008,10,10,5,1050,1100,1200,1205,"OO",2752,"N471CA",70,65,49,-5,-10,"DSM","MKE",311,8,13,0,"",0,NA,NA,NA,NA,NA,123847586,"Friday"
2008,10,10,5,1434,1420,1539,1530,"OO",2753,"N496CA",65,70,51,9,14,"MKE","DSM",311,4,10,0,"",0,NA,NA,NA,NA,NA,123847631,"Friday"
2008,10,10,5,1610,1620,1708,1725,"OO",2814,"N496CA",58,65,44,-17,-10,"DSM","MKE",311,4,10,0,"",0,NA,NA,NA,NA,NA,123848070,"Friday"
2008,10,10,5,2153,2200,2258,2310,"OO",2815,"N986CA",65,70,50,-12,-7,"MKE","DSM",311,3,12,0,"",0,NA,NA,NA,NA,NA,123848151,"Friday"
2008,10,10,5,603,555,700,700,"OO",2878,"N507CA",57,65,44,0,8,"DSM","MKE",311,3,10,0,"",0,NA,NA,NA,NA,NA,123848639,"Friday"
2008,10,10,5,1103,1108,1334,1340,"OO",5905,"N724SK",91,92,73,-6,-5,"DEN","DSM",589,4,14,0,"",0,NA,NA,NA,NA,NA,123872037,"Friday"
2008,10,10,5,1410,1417,1456,1506,"OO",5905,"N724SK",106,109,90,-10,-7,"DSM","DEN",589,6,10,0,"",0,NA,NA,NA,NA,NA,123872068,"Friday"
2008,10,10,5,1210,1212,1331,1320,"OO",5967,"N978SW",81,68,50,11,-2,"ORD","DSM",299,4,27,0,"",0,NA,NA,NA,NA,NA,123873805,"Friday"
2008,10,10,5,1355,1356,1508,1508,"OO",5988,"N978SW",73,72,55,0,-1,"DSM","ORD",299,5,13,0,"",0,NA,NA,NA,NA,NA,123874332,"Friday"
2008,10,10,5,1153,1201,1245,1253,"UA",227,"N330UA",112,112,94,-8,-8,"DSM","DEN",589,7,11,0,"",0,NA,NA,NA,NA,NA,123896730,"Friday"
2008,10,10,5,2001,2010,2226,2246,"UA",230,"N330UA",85,96,70,-20,-9,"DEN","DSM",589,3,12,0,"",0,NA,NA,NA,NA,NA,123896792,"Friday"
2008,10,10,5,832,838,946,930,"UA",237,"N925UA",134,112,107,16,-6,"DSM","DEN",589,11,16,0,"",0,0,0,16,0,0,123896965,"Friday"
2008,10,10,5,954,957,1107,1123,"UA",249,"N330UA",73,86,52,-16,-3,"ORD","DSM",299,6,15,0,"",0,NA,NA,NA,NA,NA,123897314,"Friday"
2008,10,10,5,858,905,1001,1021,"UA",399,"N373UA",63,76,49,-20,-7,"ORD","DSM",299,3,11,0,"",0,NA,NA,NA,NA,NA,123901876,"Friday"
2008,10,10,5,1100,1109,1212,1223,"UA",460,"N373UA",72,74,48,-11,-9,"DSM","ORD",299,9,15,0,"",0,NA,NA,NA,NA,NA,123903828,"Friday"
2008,10,10,5,557,607,700,721,"UA",494,"N311UA",63,74,46,-21,-10,"DSM","ORD",299,6,11,0,"",0,NA,NA,NA,NA,NA,123904817,"Friday"
2008,10,10,5,1543,1545,1648,1659,"UA",514,"N326UA",65,74,46,-11,-2,"DSM","ORD",299,5,14,0,"",0,NA,NA,NA,NA,NA,123905377,"Friday"
2008,10,10,5,1906,1857,2017,2014,"UA",519,"N504UA",71,77,45,3,9,"ORD","DSM",299,2,24,0,"",0,NA,NA,NA,NA,NA,123905468,"Friday"
2008,10,10,5,649,659,747,749,"UA",809,"N558UA",118,110,95,-2,-10,"DSM","DEN",589,8,15,0,"",0,NA,NA,NA,NA,NA,123913519,"Friday"
2008,10,10,5,1510,1516,1744,1752,"UA",814,"N371UA",94,96,74,-8,-6,"DEN","DSM",589,3,17,0,"",0,NA,NA,NA,NA,NA,123913579,"Friday"
2008,10,10,5,1827,1832,1929,1924,"UA",815,"N371UA",122,112,98,5,-5,"DSM","DEN",589,11,13,0,"",0,NA,NA,NA,NA,NA,123913662,"Friday"
2008,10,10,5,1228,1231,1458,1507,"UA",1178,"N326UA",90,96,75,-9,-3,"DEN","DSM",589,3,12,0,"",0,NA,NA,NA,NA,NA,123918606,"Friday"
2008,10,10,5,2006,2014,2117,2131,"UA",1243,"N315UA",71,77,46,-14,-8,"ORD","DSM",299,2,23,0,"",0,NA,NA,NA,NA,NA,123920265,"Friday"
2008,10,10,5,1310,1310,1340,1357,"EV",5140,"N825AS",90,107,77,-17,0,"CVG","DSM",505,3,10,0,"",0,NA,NA,NA,NA,NA,123995054,"Friday"
2008,10,10,5,1150,1155,1503,1457,"EV",5155,"N854AS",133,122,112,6,-5,"DSM","ATL",743,9,12,0,"",0,NA,NA,NA,NA,NA,123995555,"Friday"
2008,10,10,5,1003,1010,1125,1128,"EV",5166,"N854AS",142,138,108,-3,-7,"ATL","DSM",743,3,31,0,"",0,NA,NA,NA,NA,NA,123995809,"Friday"
2008,10,10,5,1600,1605,1832,1843,"EV",5231,"N827AS",92,98,78,-11,-5,"DSM","CVG",505,3,11,0,"",0,NA,NA,NA,NA,NA,123997895,"Friday"
2008,10,10,5,659,705,933,944,"EV",5275,"N914EV",94,99,76,-11,-6,"DSM","CVG",505,6,12,0,"",0,NA,NA,NA,NA,NA,123999042,"Friday"
2008,10,10,5,540,545,850,859,"EV",5406,"N904EV",130,134,106,-9,-5,"DSM","ATL",743,14,10,0,"",0,NA,NA,NA,NA,NA,124002689,"Friday"
2008,10,10,5,1421,1430,1736,1741,"EV",5416,"N825AS",135,131,102,-5,-9,"DSM","ATL",743,26,7,0,"",0,NA,NA,NA,NA,NA,124002911,"Friday"
2008,10,10,5,1938,1943,2045,2101,"EV",5532,"N905EV",127,138,108,-16,-5,"ATL","DSM",743,3,16,0,"",0,NA,NA,NA,NA,NA,124006433,"Friday"
2008,10,10,5,2044,2050,2131,2134,"EV",5018,"N826AS",107,104,75,-3,-6,"CVG","DSM",505,3,29,0,"",0,NA,NA,NA,NA,NA,124012060,"Friday"
2008,10,10,5,1410,1410,1508,1524,"EV",5058,"N827AS",118,134,106,-16,0,"ATL","DSM",743,2,10,0,"",0,NA,NA,NA,NA,NA,124013472,"Friday"
2008,10,10,5,1104,1105,1251,1250,"MQ",3611,"N519MQ",107,105,85,1,-1,"DFW","DSM",624,3,19,0,"",0,NA,NA,NA,NA,NA,124057898,"Friday"
2008,10,10,5,1319,1320,1505,1515,"MQ",3612,"N519MQ",106,115,86,-10,-1,"DSM","DFW",624,14,6,0,"",0,NA,NA,NA,NA,NA,124057925,"Friday"
2008,10,10,5,1902,1905,2043,2045,"MQ",3673,"N519MQ",101,100,81,-2,-3,"DFW","DSM",624,3,17,0,"",0,NA,NA,NA,NA,NA,124059357,"Friday"
2008,10,10,5,632,635,827,830,"MQ",3674,"N511MQ",115,115,88,-3,-3,"DSM","DFW",624,12,15,0,"",0,NA,NA,NA,NA,NA,124059388,"Friday"
2008,10,10,5,1402,1345,1542,1530,"MQ",3677,"N502MQ",100,105,78,12,17,"DFW","DSM",624,3,19,0,"",0,NA,NA,NA,NA,NA,124059481,"Friday"
2008,10,10,5,1607,1600,1748,1755,"MQ",3678,"N502MQ",101,115,89,-7,7,"DSM","DFW",624,4,8,0,"",0,NA,NA,NA,NA,NA,124059512,"Friday"
2008,10,10,5,955,1005,1145,1200,"MQ",3706,"N512MQ",110,115,85,-15,-10,"DSM","DFW",624,15,10,0,"",0,NA,NA,NA,NA,NA,124060201,"Friday"
2008,10,10,5,744,750,916,935,"MQ",3711,"N512MQ",92,105,77,-19,-6,"DFW","DSM",624,4,11,0,"",0,NA,NA,NA,NA,NA,124060356,"Friday"
2008,10,10,5,1807,1815,1953,2010,"MQ",3722,"N847MQ",106,115,90,-17,-8,"DSM","DFW",624,10,6,0,"",0,NA,NA,NA,NA,NA,124060696,"Friday"
2008,10,10,5,1549,1555,1728,1745,"MQ",3723,"N847MQ",99,110,85,-17,-6,"DFW","DSM",624,3,11,0,"",0,NA,NA,NA,NA,NA,124060723,"Friday"
2008,10,10,5,1149,1155,1343,1355,"MQ",3840,"N704MQ",114,120,90,-12,-6,"DSM","DFW",624,15,9,0,"",0,NA,NA,NA,NA,NA,124063306,"Friday"
2008,10,10,5,944,940,1128,1130,"MQ",3841,"N704MQ",104,110,88,-2,4,"DFW","DSM",624,3,13,0,"",0,NA,NA,NA,NA,NA,124063337,"Friday"
2008,10,10,5,2139,2145,2242,2255,"MQ",4175,"N677MQ",63,70,50,-13,-6,"ORD","DSM",299,3,10,0,"",0,NA,NA,NA,NA,NA,124071128,"Friday"
2008,10,10,5,938,945,1040,1055,"MQ",4199,"N933MQ",62,70,47,-15,-7,"ORD","DSM",299,4,11,0,"",0,NA,NA,NA,NA,NA,124071639,"Friday"
2008,10,10,5,914,925,1018,1035,"MQ",4227,"N694MQ",64,70,49,-17,-11,"DSM","ORD",299,5,10,0,"",0,NA,NA,NA,NA,NA,124072358,"Friday"
2008,10,10,5,1244,1245,1350,1355,"MQ",4235,"N657MQ",66,70,47,-5,-1,"ORD","DSM",299,4,15,0,"",0,NA,NA,NA,NA,NA,124072595,"Friday"
2008,10,10,5,1111,1120,1217,1235,"MQ",4243,"N933MQ",66,75,50,-18,-9,"DSM","ORD",299,6,10,0,"",0,NA,NA,NA,NA,NA,124072812,"Friday"
2008,10,10,5,1436,1420,1545,1535,"MQ",4244,"N657MQ",69,75,50,10,16,"DSM","ORD",299,6,13,0,"",0,NA,NA,NA,NA,NA,124072843,"Friday"
2008,10,10,5,1613,1605,1712,1715,"MQ",4331,"N505MQ",59,70,44,-3,8,"ORD","DSM",299,3,12,0,"",0,NA,NA,NA,NA,NA,124075143,"Friday"
2008,10,10,5,1735,1745,1839,1900,"MQ",4333,"N505MQ",64,75,46,-21,-10,"DSM","ORD",299,8,10,0,"",0,NA,NA,NA,NA,NA,124075205,"Friday"
2008,10,10,5,652,655,800,810,"MQ",4409,"N918MQ",68,75,47,-10,-3,"DSM","ORD",299,7,14,0,"",0,NA,NA,NA,NA,NA,124077086,"Friday"
2008,10,10,5,748,750,848,900,"MQ",4489,"N694MQ",60,70,49,-12,-2,"ORD","DSM",299,3,8,0,"",0,NA,NA,NA,NA,NA,124078505,"Friday"
2008,10,10,5,1731,1730,1834,1845,"MQ",4501,"N614MQ",63,75,46,-11,1,"ORD","DSM",299,2,15,0,"",0,NA,NA,NA,NA,NA,124078781,"Friday"
2008,10,10,5,1905,1910,2014,2030,"MQ",4514,"N614MQ",69,80,51,-16,-5,"DSM","ORD",299,7,11,0,"",0,NA,NA,NA,NA,NA,124078986,"Friday"
2008,10,10,5,556,600,917,940,"MQ",4821,"N708MQ",141,160,128,-23,-4,"DSM","LGA",1031,3,10,0,"",0,NA,NA,NA,NA,NA,124083683,"Friday"
2008,10,10,5,1800,1805,2006,2020,"MQ",4822,"N713MQ",186,195,148,-14,-5,"LGA","DSM",1031,3,35,0,"",0,NA,NA,NA,NA,NA,124083710,"Friday"
