"Magnitude","Location","Latitude","Longitude","Depth..km.","EventId","Event.URL","Date","Time","Day","Country"
2.5,"38km S of Tanaga Volcano",51.5362,-178.1218,13.2,"ak10569718","http://earthquake.usgs.gov/earthquakes/eventpage/ak10569718","2012-09-27","0:50","Thurs","Alaska"
3.4,"46km S of Tanaga Volcano",51.4625,-178.1124,11.3,"ak10565826","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565826","2012-09-27","0:43","Thurs","Alaska"
1.6,"41km NW of Valdez",61.4017,-146.8835,27.9,"ak10565825","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565825","2012-09-27","0:40","Thurs","Alaska"
2.7,"36km S of Tanaga Volcano",51.5528,-178.1057,17.9,"ak10569715","http://earthquake.usgs.gov/earthquakes/eventpage/ak10569715","2012-09-27","0:40","Thurs","Alaska"
3.2,"40km S of Tanaga Volcano",51.5165,-178.1163,11.9,"ak10565822","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565822","2012-09-27","0:39","Thurs","Alaska"
2.2,"43km E of Old Faithful Geyser",44.4025,-110.2893,5.2,"uu09270037","http://earthquake.usgs.gov/earthquakes/eventpage/uu09270037","2012-09-27","0:37","Thurs","Wyoming"
2.3,"45km S of Tanaga Volcano",51.476,-178.1948,19.9,"ak10569713","http://earthquake.usgs.gov/earthquakes/eventpage/ak10569713","2012-09-27","0:34","Thurs","Alaska"
1.7,"42km W of Cohoe",60.3022,-152.0728,75.6,"ak10569712","http://earthquake.usgs.gov/earthquakes/eventpage/ak10569712","2012-09-27","0:33","Thurs","Alaska"
2.7,"42km S of Tanaga Volcano",51.4988,-178.1084,11.8,"ak10565819","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565819","2012-09-27","0:31","Thurs","Alaska"
2.9,"41km S of Tanaga Volcano",51.5119,-178.1132,16.6,"ak10565818","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565818","2012-09-27","0:27","Thurs","Alaska"
2.7,"40km S of Tanaga Volcano",51.5225,-178.1956,32.7,"ak10569709","http://earthquake.usgs.gov/earthquakes/eventpage/ak10569709","2012-09-27","0:26","Thurs","Alaska"
3,"51km S of Tanaga Volcano",51.4256,-178.1878,10.2,"ak10565816","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565816","2012-09-27","0:25","Thurs","Alaska"
2.2,"37km S of Tanaga Volcano",51.5471,-178.1469,18.4,"ak10569707","http://earthquake.usgs.gov/earthquakes/eventpage/ak10569707","2012-09-27","0:23","Thurs","Alaska"
3,"38km S of Tanaga Volcano",51.5404,-178.099,0.2,"ak10565814","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565814","2012-09-27","0:19","Thurs","Alaska"
3,"44km S of Tanaga Volcano",51.4892,-178.199,19.7,"ak10569705","http://earthquake.usgs.gov/earthquakes/eventpage/ak10569705","2012-09-27","0:15","Thurs","Alaska"
2.8,"48km S of Tanaga Volcano",51.453,-178.1984,16.6,"ak10569704","http://earthquake.usgs.gov/earthquakes/eventpage/ak10569704","2012-09-27","0:14","Thurs","Alaska"
2.5,"28km S of Tanaga Volcano",51.6301,-178.0869,33.9,"ak10569703","http://earthquake.usgs.gov/earthquakes/eventpage/ak10569703","2012-09-27","0:12","Thurs","Alaska"
3.2,"48km S of Tanaga Volcano",51.4473,-178.1428,11.6,"ak10565810","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565810","2012-09-27","0:10","Thurs","Alaska"
2.5,"40km S of Tanaga Volcano",51.5184,-178.14,18.1,"ak10569701","http://earthquake.usgs.gov/earthquakes/eventpage/ak10569701","2012-09-27","0:9","Thurs","Alaska"
2.3,"39km S of Tanaga Volcano",51.5275,-178.1493,18.7,"ak10569700","http://earthquake.usgs.gov/earthquakes/eventpage/ak10569700","2012-09-27","0:7","Thurs","Alaska"
2.2,"39km S of Tanaga Volcano",51.5308,-178.1371,19.4,"ak10569699","http://earthquake.usgs.gov/earthquakes/eventpage/ak10569699","2012-09-27","0:5","Thurs","Alaska"
3,"47km S of Tanaga Volcano",51.4583,-178.105,11.4,"ak10565808","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565808","2012-09-27","0:3","Thurs","Alaska"
2.8,"41km S of Tanaga Volcano",51.5069,-178.1209,18.7,"ak10565806","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565806","2012-09-27","0:2","Thurs","Alaska"
3.3,"40km S of Tanaga Volcano",51.522,-178.1082,13.2,"ak10566423","http://earthquake.usgs.gov/earthquakes/eventpage/ak10566423","2012-09-26","23:59","Wed","Alaska"
3.2,"33km S of Tanaga Volcano",51.5809,-178.1444,21.2,"ak10566422","http://earthquake.usgs.gov/earthquakes/eventpage/ak10566422","2012-09-26","23:57","Wed","Alaska"
3.2,"42km S of Tanaga Volcano",51.4978,-178.1449,14.8,"ak10566421","http://earthquake.usgs.gov/earthquakes/eventpage/ak10566421","2012-09-26","23:56","Wed","Alaska"
3.2,"45km S of Tanaga Volcano",51.4833,-178.2366,25.6,"ak10566420","http://earthquake.usgs.gov/earthquakes/eventpage/ak10566420","2012-09-26","23:55","Wed","Alaska"
3.1,"33km S of Tanaga Volcano",51.5798,-178.128,20.2,"ak10565795","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565795","2012-09-26","23:54","Wed","Alaska"
3.2,"30km S of Tanaga Volcano",51.6074,-178.1112,28.5,"ak10566418","http://earthquake.usgs.gov/earthquakes/eventpage/ak10566418","2012-09-26","23:51","Wed","Alaska"
3.3,"39km S of Tanaga Volcano",51.5317,-178.1683,23.4,"ak10566417","http://earthquake.usgs.gov/earthquakes/eventpage/ak10566417","2012-09-26","23:49","Wed","Alaska"
3.3,"32km S of Tanaga Volcano",51.5891,-178.133,21.2,"ak10566416","http://earthquake.usgs.gov/earthquakes/eventpage/ak10566416","2012-09-26","23:48","Wed","Alaska"
3.4,"55km S of Tanaga Volcano",51.3877,-178.1165,12.5,"ak10566415","http://earthquake.usgs.gov/earthquakes/eventpage/ak10566415","2012-09-26","23:47","Wed","Alaska"
3.8,"39km S of Tanaga Volcano",51.5293,-178.1328,10.6,"ak10566414","http://earthquake.usgs.gov/earthquakes/eventpage/ak10566414","2012-09-26","23:46","Wed","Alaska"
0.62,"37km NW of Pahrump",36.4849,-116.2227,7.1642,"nn00389544","http://earthquake.usgs.gov/earthquakes/eventpage/nn00389544","2012-09-26","23:40","Wed","Nevada"
6.4,"26km SSW of Tanaga Volcano",51.657,-178.28,46.5,"usc000cwni","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cwni","2012-09-26","23:39","Wed","Alaska"
1.4,"14km SE of Bodfish",35.4813,-118.3952,8.7,"ci15221585","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221585","2012-09-26","23:39","Wed","California"
0.9,"9km WNW of North Nenana",64.6119,-149.2875,15.5,"ak10565755","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565755","2012-09-26","23:26","Wed","Alaska"
1.6,"0km NE of Quarry at BORON",35.036,-117.6747,0,"ci15221569","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221569","2012-09-26","23:26","Wed",NA
1,"27km N of Kernville",36.0025,-118.4,6.8,"ci15221577","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221577","2012-09-26","23:23","Wed","California"
1.3,"23km NNE of Badger",64.9993,-147.3643,0,"ak10565754","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565754","2012-09-26","23:20","Wed","Alaska"
1,"24km NNE of Badger",65.0034,-147.3399,0,"ak10565751","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565751","2012-09-26","23:10","Wed","Alaska"
3.1,"125km NNE of Road Town",19.5193,-64.3216,55,"pr12270012","http://earthquake.usgs.gov/earthquakes/eventpage/pr12270012","2012-09-26","23:6","Wed","British Virgin Islands"
2.6,"28km N of Kernville",36.0067,-118.394,4.7,"ci15221561","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221561","2012-09-26","22:53","Wed","California"
1.4,"27km N of Kernville",36.0032,-118.3982,2.9,"ci37093540","http://earthquake.usgs.gov/earthquakes/eventpage/ci37093540","2012-09-26","22:53","Wed","California"
1.7,"51km ENE of Manley Hot Springs",65.1911,-149.6361,7.7,"ak10565746","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565746","2012-09-26","22:46","Wed","Alaska"
1.6,"9km ENE of Borrego Springs",33.2808,-116.2732,6.4,"ci15221545","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221545","2012-09-26","22:39","Wed","California"
1.2,"19km SSE of Aguanga",33.2787,-116.7818,12.6,"ci15221537","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221537","2012-09-26","22:15","Wed","California"
1.9,"23km SW of Lakeview",42.016,-120.5155,0,"uw60456472","http://earthquake.usgs.gov/earthquakes/eventpage/uw60456472","2012-09-26","22:8","Wed","Oregon"
0.7,"22km SE of Mammoth Lakes",37.4783,-118.8268,2.3,"nc71848490","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848490","2012-09-26","22:7","Wed","California"
0.6,"3km WNW of Cobb",38.8288,-122.7625,1.4,"nc71848485","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848485","2012-09-26","22:4","Wed","California"
1.1,"3km ENE of Somers",48.0991,-114.1791,5.6,"mb12831577","http://earthquake.usgs.gov/earthquakes/eventpage/mb12831577","2012-09-26","22:3","Wed","Montana"
3,"39km S of Estacion Coahuila",31.8358,-115.042,10,"ci15221505","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221505","2012-09-26","21:48","Wed","Mexico"
0.2,"29km NW of Chester",40.4537,-121.5138,4,"nc71848480","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848480","2012-09-26","21:47","Wed","California"
0.4,"8km W of Cobb",38.8237,-122.8163,2.3,"nc71848475","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848475","2012-09-26","21:44","Wed","California"
1.6,"123km W of Cantwell",63.2817,-151.4109,6.4,"ak10565713","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565713","2012-09-26","21:29","Wed","Alaska"
1.1,"34km SSW of Three Forks",45.6155,-111.7473,5.9,"mb12173888","http://earthquake.usgs.gov/earthquakes/eventpage/mb12173888","2012-09-26","21:26","Wed","Montana"
1.3,"18km SE of Mammoth Lakes",37.5532,-118.8032,3.5,"nc71848460","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848460","2012-09-26","20:58","Wed","California"
1.1,"5km SW of Mount Vernon",48.39,-122.3913,0,"uw60456432","http://earthquake.usgs.gov/earthquakes/eventpage/uw60456432","2012-09-26","20:53","Wed","Washington"
1.6,"40km SW of Valdez",60.848,-146.8326,19.6,"ak10565692","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565692","2012-09-26","20:48","Wed","Alaska"
0.5,"5km NNW of Badger",64.8418,-147.5823,13.8,"ak10565690","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565690","2012-09-26","20:46","Wed","Alaska"
1.2,"21km ESE of Darrington",48.2073,-121.3183,9,"uw60456417","http://earthquake.usgs.gov/earthquakes/eventpage/uw60456417","2012-09-26","20:30","Wed","Washington"
3,"84km SSE of Akutan",53.4994,-165.0679,27.3,"ak10565678","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565678","2012-09-26","20:30","Wed","Alaska"
1.5,"6km W of Castle Rock",46.2835,-122.9937,0,"uw60456407","http://earthquake.usgs.gov/earthquakes/eventpage/uw60456407","2012-09-26","20:24","Wed","Washington"
2.4,"9km N of Cabazon",34.0018,-116.7748,14.7,"ci15221497","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221497","2012-09-26","20:12","Wed","California"
1,"67km W of Hooper",41.1382,-112.9253,5.2,"uu09262011","http://earthquake.usgs.gov/earthquakes/eventpage/uu09262011","2012-09-26","20:11","Wed","Utah"
1.5,"13km N of Morgan Hill",37.2483,-121.6323,4.4,"nc71848440","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848440","2012-09-26","20:9","Wed","California"
1.3,"19km NW of Quarry near Soledad",36.5882,-121.4133,0,"nc71848435","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848435","2012-09-26","20:1","Wed","CA"
1.7,"13km NW of Huntington",39.4088,-111.0802,5.4,"uu09262000","http://earthquake.usgs.gov/earthquakes/eventpage/uu09262000","2012-09-26","20:0","Wed","Utah"
2.2,"7km WNW of Cobb",38.8365,-122.8082,2.8,"nc71848425","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848425","2012-09-26","19:51","Wed","California"
1.1,"6km WNW of Cobb",38.8378,-122.7962,2.6,"nc71848420","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848420","2012-09-26","19:45","Wed","California"
0.4,"6km W of Cobb",38.8262,-122.7983,2,"nc71848415","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848415","2012-09-26","19:38","Wed","California"
1.8,"2km NE of Yorba Linda",33.9023,-117.794,9.4,"ci15221489","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221489","2012-09-26","19:34","Wed","California"
0.22,"63km E of Beatty",36.9862,-116.0551,8.9414,"nn00389510","http://earthquake.usgs.gov/earthquakes/eventpage/nn00389510","2012-09-26","19:22","Wed","Nevada"
0.2,"12km NNE of North Pole",64.8508,-147.2355,3.6,"ak10565657","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565657","2012-09-26","19:13","Wed","Alaska"
0.4,"5km S of Cobb",38.7772,-122.7275,2.9,"nc71848405","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848405","2012-09-26","19:8","Wed","California"
1.4,"19km ESE of Anza",33.4597,-116.491,14.2,"ci15221481","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221481","2012-09-26","19:8","Wed","California"
0.4,"18km SE of Mammoth Lakes",37.5185,-118.8347,8.9,"nc71065339","http://earthquake.usgs.gov/earthquakes/eventpage/nc71065339","2012-09-26","18:59","Wed","California"
1.4,"28km NE of Weed",41.6315,-122.1923,0,"nc71848395","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848395","2012-09-26","18:58","Wed","California"
2,"24km NE of Greenfield",36.4753,-121.048,0.9,"nc71848390","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848390","2012-09-26","18:55","Wed","California"
0.5,"6km W of Cobb",38.8297,-122.7935,3.4,"nc71848385","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848385","2012-09-26","18:55","Wed","California"
2.6,"75km NE of Road Town",18.9361,-64.157,18,"pr12270011","http://earthquake.usgs.gov/earthquakes/eventpage/pr12270011","2012-09-26","18:47","Wed","British Virgin Islands"
2.2,"5km NNW of Aromas",36.9298,-121.6667,7.5,"nc71848380","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848380","2012-09-26","18:41","Wed","California"
1.1,"24km SE of Livermore",37.5133,-121.5912,3.5,"nc71848375","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848375","2012-09-26","18:33","Wed","California"
1.3,"3km SW of Quarry near San Rafael",37.9805,-122.4767,0,"nc71848370","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848370","2012-09-26","18:31","Wed","CA"
1,"2km NW of Aguanga",33.4615,-116.8818,9.6,"ci15221465","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221465","2012-09-26","18:31","Wed","California"
3,"125km NNE of Road Town",19.5014,-64.2679,72,"pr12270010","http://earthquake.usgs.gov/earthquakes/eventpage/pr12270010","2012-09-26","18:21","Wed","British Virgin Islands"
1.6,"2km NE of Yorba Linda",33.9035,-117.7867,5.2,"ci15221457","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221457","2012-09-26","18:14","Wed","California"
0.5,"13km SSE of Mammoth Lakes",37.5307,-118.919,8.4,"nc71848350","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848350","2012-09-26","17:57","Wed","California"
1.7,"10km N of Big Bear City",34.3535,-116.842,7.3,"ci15221441","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221441","2012-09-26","17:46","Wed","California"
1.1,"66km W of Hooper",41.1358,-112.9163,1.3,"uu09261745","http://earthquake.usgs.gov/earthquakes/eventpage/uu09261745","2012-09-26","17:45","Wed","Utah"
5.3,"50km ENE of Calama",-22.259,-68.502,108,"usc000cwdu","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cwdu","2012-09-26","17:45","Wed","Chile"
1.22,"63km NW of Alamo",37.8034,-115.6181,9.6734,"nn00389496","http://earthquake.usgs.gov/earthquakes/eventpage/nn00389496","2012-09-26","17:39","Wed","Nevada"
1.8,"14km E of Julian",33.0617,-116.4502,5.1,"ci15221433","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221433","2012-09-26","17:32","Wed","California"
0.9,"0km NNE of Hillsborough",37.5757,-122.3782,8,"nc71848330","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848330","2012-09-26","17:24","Wed","California"
2.7,"31km WNW of Seeley",32.8748,-116.018,9.4,"ci15221425","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221425","2012-09-26","17:21","Wed","California"
0.6,"4km SW of Enoch",37.7488,-113.0647,3,"uu09261719","http://earthquake.usgs.gov/earthquakes/eventpage/uu09261719","2012-09-26","17:19","Wed","Utah"
5,"South of the Fiji Islands",-26.045,-177.407,110.2,"usc000cwd5","http://earthquake.usgs.gov/earthquakes/eventpage/usc000cwd5","2012-09-26","17:15","Wed",NA
1.2,"7km W of Middletown",38.751,-122.7027,1.1,"nc71848320","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848320","2012-09-26","17:10","Wed","California"
2.4,"1km SSW of Princeton",49.4447,-120.5158,0,"uw60456312","http://earthquake.usgs.gov/earthquakes/eventpage/uw60456312","2012-09-26","17:6","Wed","Canada"
0.4,"7km W of Cobb",38.8318,-122.8073,1.9,"nc71848315","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848315","2012-09-26","17:5","Wed","California"
1.7,"39km N of Valdez",61.4831,-146.4771,30.4,"ak10565583","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565583","2012-09-26","16:58","Wed","Alaska"
3,"71km S of Tanaga Volcano",51.2485,-177.9897,25.6,"ak10565581","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565581","2012-09-26","16:55","Wed","Alaska"
0.4,"3km SSW of Cobb",38.791,-122.742,2,"nc71848310","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848310","2012-09-26","16:49","Wed","California"
1.7,"31km WNW of Seeley",32.8802,-116.0163,8.4,"ci15221393","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221393","2012-09-26","16:48","Wed","California"
0.7,"1km WSW of Enoch",37.7695,-113.0455,10.2,"uu09261647","http://earthquake.usgs.gov/earthquakes/eventpage/uu09261647","2012-09-26","16:47","Wed","Utah"
1.6,"88km NNW of Talkeetna",63.0241,-150.9313,120.5,"ak10565575","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565575","2012-09-26","16:46","Wed","Alaska"
0.3,"14km SSE of Valle Vista",33.616,-116.8577,14.1,"ci15221401","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221401","2012-09-26","16:46","Wed","California"
1.6,"57km NW of Valdez",61.4802,-147.1288,19.9,"ak10565567","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565567","2012-09-26","16:33","Wed","Alaska"
2.3,"42km SE of Homer",59.3888,-150.9791,45.5,"ak10565565","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565565","2012-09-26","16:24","Wed","Alaska"
2.4,"120km SE of Cold Bay",54.356,-161.5307,25.6,"ak10565559","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565559","2012-09-26","16:1","Wed","Alaska"
1.8,"2km W of Quarry at MONOLITH",35.1483,-118.4065,0,"ci15221385","http://earthquake.usgs.gov/earthquakes/eventpage/ci15221385","2012-09-26","16:1","Wed",NA
0.5,"18km SE of Mammoth Lakes",37.5282,-118.8295,6.1,"nc71848305","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848305","2012-09-26","15:57","Wed","California"
2.6,"135km NNE of Road Town",19.613,-64.337,7,"pr12270009","http://earthquake.usgs.gov/earthquakes/eventpage/pr12270009","2012-09-26","15:34","Wed","British Virgin Islands"
4.4,"165km ESE of Pondaguitan",5.65,127.488,66.6,"us2012fza1","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fza1","2012-09-26","15:27","Wed","Philippines"
0.7,"41km S of Ester",64.4749,-148.0784,13.4,"ak10565543","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565543","2012-09-26","15:7","Wed","Alaska"
0.6,"7km W of Cobb",38.8235,-122.8068,3.3,"nc71848295","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848295","2012-09-26","14:40","Wed","California"
1.8,"15km WNW of Nikiski",60.7482,-151.5505,74,"ak10565534","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565534","2012-09-26","13:32","Wed","Alaska"
2.8,"48km SE of Punta Cana",18.308,-68.0429,110,"pr12270008","http://earthquake.usgs.gov/earthquakes/eventpage/pr12270008","2012-09-26","13:31","Wed","Dominican Republic"
0.9,"5km SW of Cobb",38.7913,-122.768,3.8,"nc71848290","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848290","2012-09-26","13:28","Wed","California"
1.1,"6km NW of West Bishop",37.4012,-118.5115,14.3,"nc71848285","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848285","2012-09-26","13:25","Wed","California"
4.6,"54km ENE of Kintinku",-5.64,35.66,10,"us2012fzc3","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fzc3","2012-09-26","13:18","Wed","Tanzania"
4.5,"35km NNW of Msanga",-5.769,35.886,10,"us2012fzay","http://earthquake.usgs.gov/earthquakes/eventpage/us2012fzay","2012-09-26","13:14","Wed","Tanzania"
0.5,"7km W of Cobb",38.8153,-122.8078,3,"nc71848280","http://earthquake.usgs.gov/earthquakes/eventpage/nc71848280","2012-09-26","13:6","Wed","California"
1.1,"121km N of College",65.9315,-148.2466,20.6,"ak10566395","http://earthquake.usgs.gov/earthquakes/eventpage/ak10566395","2012-09-26","13:5","Wed","Alaska"
1.4,"75km WSW of Talkeetna",62.1169,-151.4989,17.1,"ak10565529","http://earthquake.usgs.gov/earthquakes/eventpage/ak10565529","2012-09-26","12:52","Wed","Alaska"
